ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nCl,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0i,AATSC2i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS6c,MATS7c,MATS8c,MATS7m,MATS8m,MATS7v,MATS8v,MATS6e,MATS7e,MATS8e,MATS8p,MATS6s,MATS7s,MATS8s,GATS6c,GATS7c,GATS8c,GATS6m,GATS7m,GATS8m,GATS7v,GATS8v,GATS6e,GATS7e,GATS8e,GATS6p,GATS7p,GATS8p,GATS6i,GATS7i,GATS8i,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin8_Bhe,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin7_Bhp,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax2_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,Sv,Sse,Spe,Sare,Sp,Si,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsNH2,nHssNH,nHaaCH,nHCsats,nHother,nsCH3,nssCH2,naaCH,nsssCH,ndssC,naasC,naaaC,nssssC,nsNH2,nssNH,naaN,naasN,ndO,nssO,nsF,nssS,naaS,nddssS,nsCl,SHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsNH2,SHaaCH,SHCsats,SHother,SsCH3,SssCH2,SaaCH,SaasC,SaaaC,SssssC,SsNH2,SdNH,SssNH,SaaNH,SdsN,SaaN,SsssN,SaasN,SsOH,SdO,SssO,SaaO,SsF,SssS,SaaS,SddssS,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minsCH3,minssCH2,minaaCH,minaasC,minssssC,minsNH2,mindNH,minssNH,minaaNH,mindsN,minaaN,minsssN,minaasN,minsOH,mindO,minssO,minaaO,minsF,minssS,minaaS,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxsCH3,maxssCH2,maxaaCH,maxaasC,maxsNH2,maxdNH,maxssNH,maxaaNH,maxdsN,maxaaN,maxsssN,maxaasN,maxsOH,maxdO,maxssO,maxaaO,maxsF,sumI,meanI,gmax,LipoaffinityIndex,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_Beta,ETA_Beta_s,ETA_Beta_ns,ETA_dBeta,ETA_Beta_ns_d,ETA_Eta,ETA_Eta_R,ETA_Eta_F,ETA_Eta_L,ETA_Eta_R_L,ETA_Eta_F_L,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-12,MDEN-22,MDEN-23,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nRing,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nTRing,nT5Ring,nT6Ring,nT9Ring,nT10Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nTG12HeteroRing,nRotB,nRotBt,topoRadius,topoDiameter,GGI1,GGI2,GGI3,GGI4,GGI5,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW5,SRW6,SRW7,SRW8,SRW9,SRW10,TSRW,MW,AMW,WTPT-1,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
-1.5248,2.32501504,32.9399,31.633344,6,6,27,19,8,7,3,4,2,3,0,3,5768.942682,5691.570819,7516.683921,7376.78772,9359.577525,9441.868894,5620.944964,2952.755146,123.0308546,6533.480386,8063.394719,11923.73704,13510.23793,13759.98544,11401.80061,7045.560942,3706.405469,693.7709131,256.030794,236.76336,415.880544,478.45276,573.874305,637.87692,460.779388,320.144064,115.955712,47.03276624,56.14699242,78.67498837,92.02245162,91.31962921,70.38971346,43.71771909,19.03046685,5.785325445,4867.748534,4230.661582,7447.823732,8705.110094,10746.81141,12421.12221,9143.874874,6292.846981,2900.878932,464.8836591,98.38580247,556.8117284,335.4483025,431.759345,775.3680556,538.8888889,550.5,56.0,213.6645438,210.7989192,167.0374205,134.1234131,146.2433988,140.9234163,117.1030201,95.25016599,8.787918182,241.980755,298.6442489,264.9719341,245.6406896,214.9997725,170.1761285,146.7825196,119.5614668,49.55506522,9.482622,9.241789867,8.699141091,8.966786016,9.520551045,9.599570583,10.32722787,8.282550857,0.910785814,0.613886027,0.413237532,180.2869828,156.6911697,165.507194,158.274729,167.9189283,185.3898838,190.4973932,202.9950639,207.205638,17.2179133,3.64391861,12.37359396,6.099060045,6.746239766,11.57265755,11.22685185,17.75806452,4.0,1993.55815,292.696319,-286.8572152,-768.9250601,-261.816219,810.8296871,-745.1408926,-508.0444657,470.4787713,1098.54459,276.2991293,166.4301789,-347.1835994,-746.1462843,-203.1096516,-66.75941661,-267.7864577,638.9838066,6.568390296,4.476805728,-3.353979122,-3.772969554,1.892735857,-1.32571023,0.394840845,-0.976363117,11.43249442,-0.17574918,1.254530893,-1.196648562,-6.824052468,-1.631584,-3.70370753,2.998277112,3.562686527,103.0815653,2.720261138,64.57209839,-33.29885946,-91.66652926,-3.628697999,-25.77268215,26.93949799,8.594128714,200.0241071,-61.43473746,152.3061642,-72.75211218,-110.9636992,14.29546307,-15.46756366,19.91196165,-25.90752995,73.83548705,10.84060441,-6.374604782,-13.98045564,-4.090878422,12.10193563,-15.5237686,-16.38853115,33.60562652,40.68683665,10.23330108,3.69844842,-6.31242908,-11.65853569,-3.031487337,-1.390821179,-8.638272828,45.64170047,3.81783575,1.43493552,-0.536930878,0.869016064,0.613866337,7.408300263,-2.275360647,3.384581426,-1.322765676,-1.7338078,0.21336512,-0.32224091,0.642321344,-1.850537854,0.193068695,-0.154580783,-0.000163622,-0.221960087,0.455141936,-0.212311242,1.121780513,-0.113530404,0.052355847,-0.286673892,0.600997052,-0.04349728,0.086702931,-0.249792501,0.856723437,1.308223819,0.594633354,1.45702265,0.929643923,0.904522663,0.87148636,0.303085403,1.280962289,1.222492028,1.68156216,1.253832826,0.18260746,0.005874554,1.147688607,0.528182862,0.790500985,1.214495135,1.170121056,1.364835489,75.83235864,38.83591483,55.09433541,78.34927593,4.123646102,38.83591483,3.678571429,-2.442015713,255.6663003,13.45612107,10.53335885,75.25507609,38.59699665,54.79818549,77.84046627,4.096866646,38.59699665,3.778647175,-2.532177623,251.9039317,13.25810167,10.5051908,119.83602,57.97862346,77.42262392,117.1821226,6.167480137,57.97862346,-3.878773043,-2.993306377,228.0546973,12.00287881,10.31621245,96.45453284,49.47625661,67.91013089,98.68956793,5.194187786,49.47625661,2.497980389,-7.749317424,151.1136053,7.953347647,9.534260623,140.2305483,64.60024384,87.2471479,134.9510655,7.102687658,64.60024384,-11.03006065,-0.469316811,259.627531,13.66460689,10.56257126,101.9583332,52.10696365,71.36079519,103.9764963,5.472447176,52.10696365,2.25559409,-6.091715317,145.0861161,7.636111375,9.456922194,237.7627624,117.5994559,168.2501708,236.9884942,12.47307864,117.5994559,-1.544090136,-3.855667961,402.1511904,21.16585212,11.39397342,0,31.97516419,4.169953125,12.34209148,19,27,23,17,9,4,4,10,23.326656,4.755606962,4.676042862,3.708353495,3.260990338,2.665019727,2.342176838,2.0547122,2.041755537,0.703480876,0.454875993,0.277570976,3.359250583,2.935966766,2.567268208,2.181267445,1.844162275,1.79351131,0.732958226,0.640627645,3.561738617,3.221849367,2.782143016,2.477939982,2.346200961,2.309948559,0.953861547,0.708797368,0.359554705,0.138190561,3.436345936,2.886748485,2.580300758,2.140339891,1.848952392,1.796147865,0.699387058,3.27047501,2.876456038,2.58095324,2.493101974,2.422758187,0.915453414,0.642362662,0.248884297,0.053829866,0.003217088,5.191135915,4.699300699,4.699300699,4.111888112,4.111888112,3.884580645,0.647715832,0.591123064,0.164991084,0.078137029,0.014716001,0,5,1,1,0,4.687331862,5.508204445,8.096070842,12.2231174,1.412399108,1.687875492,1.949188842,15.22361464,8.243035501,10.36624383,5.643292996,4.520545876,3.656290294,2.470096102,1.389741363,9.37761805,5.078353283,4.237460801,2.50891245,1.63937643,1.046023929,0.584300389,0.227734309,18.61417179,29.88710852,29.58039216,30.196,18.56487665,214.7739904,0.87019,48.7902,99.69384842,134.3605245,199.3876968,10.49408931,99.69384842,-5.546375917,150.7127308,7.932248988,9.529213601,207,3,10,6,4,0,4,6,10,3,0,0,0,3,0,2,0,2,0,0,2,0,0,4,0,1,3,0,0,0,4,0,3,0,0,2,0,1.855143456,97.81259453,-3.779634774,27.87495025,0.0,19.98503165,47.45896798,53.93897288,23.03562622,0.0,0.0,0.0,1.855143456,1.530218621,0.0,1.530218621,0.0,0.0,0.541386317,-4.321021091,0.0,-5.023105421,14.82077397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99228259,0.0,0.0,37.99953798,0.0,0.0,-12.44503953,4.776882296,-1.577211934,6.813391255,0.0,2.99952034,7.803394106,2.895784551,7.678542072,0.0,0.0,0.0,0.0,0.0,0.226342593,-1.577211934,-5.023105421,4.776882296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23936104,0.0,0.0,12.66651266,0.0,0.0,12.66651266,0.315043724,7.124083871,0.0,6.924176056,8.016261889,7.113059763,7.678542072,0.0,0.0,0.0,0.0,0.0,0.315043724,0.0,5.175053592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25678026,0.0,0.0,12.66651266,76.56481481,4.029727096,12.66651266,3.272946166,4.666512661,67.62518907,6.326603364,4.630715231,65.32809996,8.55711,22.5,11.5,11.0,-0.5,0.5,14.4944,36.5724,22.078,3.91438,8.24301,4.32863,19.12,7,10,10,7,3,6,3.689891669,3.838039817,4.060262039,4.208410187,65.2207031,90.11730005,99.62707506,103.6270751,109.6270751,113.6270751,2.339305906,1.417209722,33.62733843,42.25458725,44.23802759,46.68098285,50.08786457,50.23717198,64.23314738,49.89195605,46.73873938,43.26962178,37.68142826,37.16146159,17.05263158,5.080078125,3.98615917,3,15,0,0.91,1.7716,0.0,0.0,0.0,0.333333333,5.656854249,0.816496581,3.301927249,1.807204007,1.44224957,0.0,0.0,0.0,0.0,0.0,0.649,0.726,2.506,1.407,7.175,32,34,43,54,55,47,18,9,0,330,4.069026754,4.397530821,4.947872972,5.480899306,5.850764665,5.941978829,5.421778695,4.744116579,0.0,7.395145936,4.930492424,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,9.0,3.777777778,2.625,2.164444444,1.395833333,67.76673064,92.83626512,135.5334613,7.133340067,67.76673064,-5.721497324,133.3402948,7.017910254,9.29651849,163.1,221.8344284,5.247927513,4.634728988,5.459585514,6.418364936,7.285506549,8.232971791,9.117018215,10.05590817,10.94903305,11.88194095,112.0350582,3.663561646,5.117993812,0.0,6.722629795,0.0,8.399984991,0.0,10.12177935,10.32147394,318.9908324,11.81447527,36.10635862,30.50378457,9.525241431,7.306766468,624,31,-0.094,102
-1.0791,1.16445681,27.7755,30.382723,6,6,26,15,11,9,1,4,1,0,0,0,3557.465446,3683.919835,4383.314199,3883.839496,3080.117721,2429.696458,2084.684936,1594.314181,1713.585663,5859.227822,7193.457669,9980.441332,10458.49987,8839.29762,6631.051879,4830.656747,3658.218781,2677.881562,214.120097,210.076668,347.080672,444.65938,434.441366,368.41777,248.536994,206.589766,166.554296,42.18365795,51.37344707,71.95165938,78.43965921,67.05136164,50.50572767,35.97666906,26.99325094,18.7816069,4235.61839,3802.679291,6484.639893,8768.543028,8851.436427,7972.298201,5053.988189,4034.530441,3457.404174,238.9383573,84.62345679,262.7777778,223.1666667,219.5216049,170.9861111,130.912037,120.8549383,80.87962963,136.8255941,141.6892244,101.9375395,69.35427671,56.00214038,50.61867621,67.24790116,66.42975754,85.67928315,225.3549162,276.6714488,232.1032868,186.7589262,160.7145022,138.1469141,155.827637,152.4257825,133.8940781,8.235388346,8.071643535,7.940346071,7.898933927,7.675370208,8.017322387,8.607906917,8.3277148,1.160537712,1.124718789,0.939080345,162.9083996,146.2568958,150.8055789,156.5811255,160.9352078,166.0895459,163.0318771,168.105435,172.8702087,9.189936821,3.254748338,6.111111111,3.985119048,3.991301908,3.562210648,4.222968937,5.035622428,4.043981481,1536.097658,329.7013638,-67.58133354,-624.7917673,-632.6219765,555.2847021,-60.3761143,-687.98962,381.9883945,1270.395465,141.9339402,-185.7905329,-410.7171798,-557.4350376,348.0188614,23.58032611,-261.734244,177.7378278,3.544556654,2.156720188,-1.479881101,-1.341392614,-0.085977707,-0.678763626,-2.012919565,-0.551232503,8.547275429,0.07387196,-1.025962378,-1.138031873,-2.607384993,1.148588317,-1.130279383,-0.716347117,-0.316007807,39.74423739,4.674778618,0.944747122,-8.92158876,-14.49291904,-0.939709429,-9.94237538,-2.474484232,-2.087538151,108.1038336,-27.47591208,67.98153767,-33.70275556,-30.81064467,-3.946167493,-9.885224019,-51.05440728,-39.02152681,59.08067914,12.68082169,-1.57165892,-11.15699584,-11.50221775,11.56843129,-1.94761659,-28.66623417,19.09941973,48.86136403,5.458997701,-4.320710068,-7.334235353,-10.1351825,7.250392945,0.760655681,-10.9055935,8.886891391,1.528624515,0.021970863,-0.320721786,-0.10310351,-0.104376908,4.157839755,-1.056765849,1.580965992,-0.601834921,-0.56019354,-0.082211823,-0.318878194,-2.12726697,-1.951076341,0.120770058,-0.184652736,-0.670661149,-0.485204886,0.323276916,-0.223194618,0.181879724,-0.160608414,-0.61521456,-0.202169784,-0.048063287,-0.076693238,-0.511627936,-0.469252414,0.977681161,1.558741618,1.998467158,1.128034664,1.701439773,0.875501831,1.0894614,0.734377685,1.155743407,2.00600355,1.433286091,1.153795753,1.18051777,1.031226947,1.111887046,1.026888383,0.962695691,1.035866476,1.94252154,1.746364408,78.15702687,39.50236893,64.149274,79.45345544,5.29689703,39.50236893,1.767857143,-1.168792404,117.4972205,7.833148034,7.149622017,78.16039965,39.50241391,64.14986363,79.45467519,5.296978346,39.50241391,1.764921197,-1.16824289,117.4396025,7.829306833,7.14888627,97.03358939,47.63793286,74.06392245,95.97895519,6.398597013,47.63793286,-1.757723665,-1.68170935,227.4733355,15.16488903,8.140549537,87.76680783,44.48620307,70.1959189,88.81165969,5.920777313,44.48620307,1.205598298,-1.892310164,145.4488051,9.696587008,7.469736255,100.242564,47.90967152,74.91921224,98.11112067,6.540741378,47.90967152,-4.423220945,-1.104373144,113.7526659,7.583511059,7.101039741,91.49954427,46.16521505,72.35704066,92.21964533,6.147976355,46.16521505,0.830885834,-2.130801005,135.0474086,9.003160571,7.358438837,168.6498496,83.32912087,134.239556,168.2451251,11.21634168,83.32912087,-1.114285714,-1.129651402,98.85809561,6.590539707,6.890528166,0,31.97207176,3.835654347,10.86427627,15,26,23,17,6,3,3,9,18.799277,4.716416832,3.715514391,3.4031476,2.777442557,2.619181914,2.206509233,2.035133819,1.740984948,0.720438327,0.585096257,0.310513972,3.245544956,2.663791735,2.645815032,2.151767392,1.790204301,1.539272511,0.603455611,0.442409066,3.439591875,2.889997713,2.771820215,2.417316321,2.279936914,2.002705829,0.798620231,0.768518714,0.356766357,0.030873542,3.246498809,2.665925019,2.649381818,2.147724563,1.792841059,1.578175961,0.569267493,2.922002814,2.838078588,2.532145598,2.363365357,2.116776869,0.744175465,0.738564276,0.278191986,0.001396576,0.175604511,4.790563269,3.820616985,3.755031289,3.149895093,3.005247084,2.797226853,0.82201793,0.682411405,0.322931406,0.033464864,0.035167151,1,5,1,0,2,2.122735407,2.583569555,2.799518928,2.961707742,0.750458624,0.689254508,0.630013397,11.47469149,6.892865416,7.05487189,4.223763437,2.886184715,2.207106781,1.539034086,0.891937327,8.084913437,4.615220379,3.472322895,2.111297968,1.225687784,0.798032564,0.467961358,0.231452928,16.78426766,26.94573926,26.09019608,26.484,17.70821737,197.7795707,0.86509,49.4682,75.62073835,107.4367224,151.2414767,10.08276511,75.62073835,-5.041215183,89.95790926,5.997193951,6.749012829,207,2,5,7,3,0,0,0,0,0,0,5,0,1,0,4,2,4,0,2,4,0,1,2,0,0,1,0,0,0,3,0,0,0,0,1,0,1.290249703,45.87976658,6.152255042,19.81670364,0.0,0.0,0.0,0.0,0.0,0.0,30.35935594,0.0,0.55449885,2.076438859,1.216433401,2.076438859,0.0,0.426326504,6.057349563,0.969421296,0.0,0.0,5.055278381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450074577,32.37441362,0.0,0.0,0.0,0.0,0.0,-5.134274051,5.055278381,-0.874515818,6.12282154,0.0,0.0,0.0,0.0,0.0,0.0,3.719425378,0.0,0.0,0.034635062,1.433420152,0.177384259,0.0,5.055278381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450074577,10.29025047,0.0,0.0,0.0,0.0,0.0,11.04208157,1.59525463,7.571060555,0.0,0.0,0.0,0.0,0.0,0.0,8.124220931,0.0,0.0,0.391691442,1.59525463,0.792037037,5.055278381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450074577,11.04208157,0.0,0.0,0.0,47.32407407,3.154938272,11.04208157,2.333827884,4.042081575,29.75953316,4.583844705,3.893933427,28.84138044,7.06665,18.25,8.5,9.75,1.25,0.0,9.42869,22.0501,12.62141,3.31468,6.89285,3.57817,15.06,5,5,5,5,2,3,3.777362795,4.085055103,4.085055103,4.085055103,47.62835985,92.21143267,98.21143267,106.2114327,106.2114327,106.2114327,2.868579724,1.153846154,21.84346566,34.86392939,37.63316016,37.94326017,37.94326017,37.94326017,51.83686653,32.31954503,27.93391491,26.88749046,26.88749046,26.88749046,13.06666667,5.365079365,4.571428571,5,10,3,1.79,1.5942,0.0,0.0,0.0,6.678722918,8.671432356,0.0,0.793700526,0.0,1.100642416,0.0,0.0,0.0,0.0,0.0,0.67,0.685,1.799,1.16,7.218,21,21,22,26,26,22,16,16,0,200,3.701301974,3.956039891,4.355104977,4.848606441,5.029620594,5.093750201,4.610779425,4.995944579,0.0,6.792835328,4.4521875,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,9,5.0,2.0,0.75,0.622222222,0.555555556,57.11362006,88.53247596,114.2272401,7.615149342,57.11362006,-2.854265865,133.0857274,8.872381828,7.336490232,105.84,195.0847179,4.906890596,4.290459441,5.056245805,5.910796644,6.708084084,7.562681247,8.37262974,9.228082053,10.04468325,10.90082357,98.07448583,3.433987204,4.744932128,0.0,6.224558429,0.0,7.777792626,0.0,9.371693622,9.60238246,229.0408788,8.80926457,29.02499406,15.17474672,9.53788829,2.37895281,412,18,0.678,72
